shap_mag_rmi_bmc_combined1,shap_mag_rmi_fvd_bmc,shap_mag_rmi_thg_bmc,shap_mag_rmi_as_bmc,shap_mag_rmi_tdr_bmc,shap_gra_ggr_hgm_bmc,shap_gra_ggr_tdr_bmc,shap_gra_ggr_fvd_bmc,shap_gra_ggr_as_bmc,shap_gra_ggr_uc500_bmc,shap_gra_ggr_res_bmc,shap_rad_k_bmc,shap_rad_th_bmc,shap_rad_u_bmc,shap_rad_k_th_bmc,shap_rad_u_th_bmc,shap_rad_th_k_bmc,shap_rad_u_k_bmc,shap_geochem_ag_ppm_idw,shap_geochem_as_ppm_idw,shap_geochem_ba_ppm_idw,shap_geochem_bi_ppm_idw,shap_geochem_cd_ppm_idw,shap_geochem_co_ppm_idw,shap_geochem_cu_ppm_idw,shap_geochem_fe_ppm_idw,shap_geochem_in_ppm_idw,shap_geochem_mn_ppm_idw,shap_geochem_mo_ppm_idw,shap_geochem_ni_ppm_idw,shap_geochem_pb_ppm_idw,shap_geochem_sb_ppm_idw,shap_geochem_sn_ppm_idw,shap_geochem_tl_ppm_idw,shap_geochem_zn_ppm_idw,shap_geochem_pca_pc1_idw,shap_geochem_pca_pc2_idw,shap_geochem_pca_pc3_idw,shap_geochem_pca_pc4_idw,shap_geochem_fa_factor1_idw,shap_geochem_fa_factor2_idw,shap_geochem_fa_factor3_idw,shap_geochem_fa_factor4_idw,shap_ag_ppm,shap_as_ppm,shap_ba_ppm,shap_bi_ppm,shap_cd_ppm,shap_co_ppm,shap_cu_ppm,shap_fe_ppm,shap_in_ppm,shap_mn_ppm,shap_mo_ppm,shap_ni_ppm,shap_pb_ppm,shap_sb_ppm,shap_sn_ppm,shap_tl_ppm,shap_zn_ppm,shap_sum
-0.026496409,-0.21805216,-0.027016042,-0.67762053,-0.38761598,0.026263371,-0.3690508,-0.040403157,-0.12125448,-0.42993337,0.061121497,0.082500234,0.10674981,-0.29047298,0.055050552,-0.17916256,0.3094599,-0.11137088,0.0637315,-0.1931343,0.0016863067,-0.37250954,0.11503671,-0.05687709,0.055459592,-0.14753203,0.0013852336,-0.07661529,-1.1562837,0.123306654,-0.2548404,-0.16686718,-0.38380542,-0.17451634,-0.078250274,0.09376397,0.05789244,-0.0885822,-0.40407246,0.0369497,0.08453237,-0.06326655,-0.04154175,-0.17326818,-0.04747813,-0.21499869,-0.02820983,0.1828552,-0.055785384,0.023857713,0.13136442,0.28483498,-0.040767677,0.31407535,0.59063476,0.94952905,-0.031477757,-0.15470979,0.21679088,0.3630022,-2.952005
0.015756011,0.50291586,0.05705588,0.26720607,-0.041533783,-0.23294188,0.16870207,-0.035841435,-0.057321243,0.20232637,-0.9691607,0.0965263,0.18260479,0.36440048,0.15581821,-0.5748289,0.7486501,0.07619845,0.045607716,0.069650166,-0.036294773,-0.06137993,-0.07360694,-0.005473538,-0.2759374,0.09963046,0.0014251124,-0.033751562,0.17542693,-0.031165749,-0.10408788,-0.022284914,-0.52041346,-0.38799676,-0.08952641,-0.12342867,-0.3807874,0.008727019,0.036738932,-0.068568535,-0.8081559,0.004844857,-0.06396731,-0.21648107,-0.07448445,0.036896456,0.19327697,0.12574437,0.024881776,0.07031808,-0.0149878375,-0.14312689,-0.018832551,0.20708042,-0.116622016,-0.51254755,-0.15735462,-0.0799385,0.015050571,0.17703024,-2.2023396
0.038227983,0.66140455,0.067254186,-0.51287293,0.2332519,0.050359912,-0.007811944,-0.11925006,-0.08011741,-0.27761787,-0.02334677,0.0015366627,0.16730462,0.2809895,0.06797059,-0.36893252,0.6070075,0.065712556,0.052978292,0.038931362,-0.043737844,-0.09489113,-0.12997754,-0.01001988,-0.3132845,0.11800663,0.001021414,-0.06604893,0.2382134,-0.045351654,-0.10215049,-0.012481619,-0.4833835,-0.39733237,-0.14965837,-0.16540352,-0.38088602,0.0057528606,-0.004924734,-0.10085019,-0.8327374,0.0053491057,-0.041125283,0.21913281,-0.077856734,0.021359501,-0.056692004,-0.31034058,0.082581684,-0.11919597,-0.014530452,-0.13470078,-0.021288535,0.2225891,-0.6035893,-0.044356927,-0.16420624,0.2924487,-0.15562417,0.47716916,-2.4500217
-0.05231095,-0.45452127,-0.12390317,0.20681456,-0.13978343,-0.06031754,0.18120565,-0.07556735,0.101850435,0.26578552,-1.0261469,0.016127056,0.21022871,-0.27129516,0.105065376,0.053407792,0.92469686,-0.040339213,-0.08728645,0.042901494,-0.17250301,-0.009826444,-0.17236538,-0.019373162,0.13093156,-0.019723333,0.001021414,0.047420535,0.28684017,-0.15453038,-0.07759129,-0.006202735,0.20246695,-0.112826355,-0.049359255,0.049728908,-0.45336446,0.0016471972,0.070424944,-0.03796532,0.12736458,0.02034349,-0.04091891,0.085740276,0.010466912,-0.0007727854,-0.05329432,-0.15390939,0.023889419,0.07880946,0.0082711205,-0.11315773,0.03187625,0.40780896,0.48712668,-0.02810115,-0.18885496,-0.13036522,-0.024406182,-2.1848686,-2.3554895
-0.017323459,-0.22637035,-0.054888286,-0.4033744,-0.07901441,0.04017041,-0.022022398,-0.12527029,-0.10016021,-0.39142317,-0.060281936,-0.24836123,-0.42651194,0.148781,-0.1423734,-0.6913808,-1.8886322,0.069068864,0.029916085,0.03504735,-0.056835093,-0.21799806,0.0197524,0.055528753,0.1575409,0.14572953,-0.0014002146,0.037754513,0.25235233,0.21929207,-0.023421999,-0.12283407,-0.41813174,0.3036167,-0.06974898,0.09897145,0.032079063,-0.0016237404,0.08376508,0.06723218,0.13290302,0.0010810597,0.083547674,0.23375978,0.016523834,-0.0024816897,-0.05496171,-0.22890358,-0.13785201,-0.028645245,-0.012286489,-0.10052462,0.08423715,-0.06566619,-0.45251766,-0.09571875,0.067109495,-0.10194122,-0.014273517,-0.6803425,-5.3497367
-0.10316453,0.008196436,0.10767241,0.2374783,-0.13143614,-0.17828442,0.15726821,0.006803265,0.055722795,0.28461832,0.11517004,0.04593103,-0.0263624,-0.39902195,0.029012222,0.28835872,0.51493335,-0.15754098,-0.01479405,0.096191116,0.008452317,-0.2267912,0.045499243,0.020938735,-0.0032698065,-0.16246751,0.0012740669,0.040934905,0.21548624,-0.13404176,-0.0361355,0.12085946,-0.40295854,0.03964795,-0.16004018,-0.1949666,-0.1453931,0.0034120409,-0.11249531,-0.0035504848,-0.36590326,0.007823493,-0.014413483,0.20539457,-0.032772705,-0.19983353,-0.08470499,-0.15220791,0.060730897,0.064615,-0.07479937,-0.1568836,-0.051665835,-1.5380396,0.27611884,0.074596085,-0.0780686,-0.16176039,-0.025379201,0.20020433,-2.195802
0.057653677,-0.06725805,-0.054630216,0.23533387,0.113591045,0.13294312,0.023116939,0.04062643,-0.04793582,0.31557098,-0.88777435,-0.023045048,0.22759286,-0.21992417,-0.092676625,0.27675876,0.83751404,-0.16564392,-0.0141541865,-0.17719664,0.09222535,0.01402879,-0.14196844,-0.029319465,-0.3171214,-0.1923916,0.003930341,-0.0486028,0.22966816,-0.05155357,-0.04251211,-0.00075654313,-0.3632257,-0.27106076,0.04469601,-0.12001639,-0.36791605,0.014845191,0.0018311003,-0.053435124,-0.64528847,0.008352669,-0.039450906,-0.16178422,-0.061157078,0.0032401867,-0.031053882,0.22152086,0.023733668,-0.09098353,0.03651476,0.21558985,-0.021638013,0.2406468,-0.6169331,-0.47332314,-0.12330168,0.3330931,-0.12921508,0.35697612,-2.042653
-0.035046674,-0.35234112,0.09818808,0.25815493,-0.1318166,-0.17553335,0.15587713,-0.064264834,0.2715391,-0.17894033,0.06829573,0.12840787,0.18243022,0.13664247,-0.010428549,-0.3419579,0.39048672,-0.0043428466,-0.022602564,-0.15859653,-0.1201839,-0.38730428,-0.07737777,-0.062569164,0.06280626,-0.14560787,0.00042938802,-0.14418343,-1.3671502,0.17290758,-0.19952048,-0.18919502,-0.42982036,0.32411557,-0.10389646,0.1260428,-0.013032755,0.0013031706,0.047040604,0.027878623,0.10902233,-0.06346299,-0.024212025,-0.2286997,-0.04475116,-0.008024663,-0.052941818,-0.10166359,-0.057132944,-0.03179258,-0.081902124,-0.09944011,-0.051233035,-1.4313552,0.4775491,-0.09571355,-0.05655074,-0.097829595,-0.016782096,0.039424192,-4.1806593
-0.0027044602,-0.2084039,-0.067270026,-0.4515109,-0.085247375,0.088817425,-0.015392126,-0.09250811,-0.10034913,-0.5055107,-0.07230574,-0.25120306,-0.48365733,0.08858655,-0.20043069,-0.60925776,-1.8818438,0.07703283,-0.074241124,-0.034998238,0.027686968,-0.31235415,-0.054282233,-0.014223108,-0.30683935,-0.115562625,0.00060508953,0.07161711,0.15287209,-0.10560328,-0.03922244,0.09203375,-0.5876347,-0.13401034,-0.031132344,-0.1302121,0.038491845,0.010808239,-0.100714065,-0.035665505,-0.22210321,-0.015991148,-0.015778614,0.091525026,-0.07583417,0.080001354,0.2721485,-0.2059229,-0.03808499,-0.08651619,-0.015523973,-0.16096431,0.06512708,0.22849624,-0.56512487,-0.027813382,0.07183789,-0.06499538,-0.027989626,0.07375351,-7.0954914
-0.023187025,-0.23421396,-0.04504613,-0.5917741,-0.24169709,-0.031534355,-0.32528594,-0.1191854,-0.06612689,-0.45635614,0.05104409,0.08691929,0.16354358,-0.2635064,-0.029697651,-0.19059542,0.561306,-0.0849275,0.04845132,-0.12690482,-0.06415438,-0.42543298,0.121696234,-0.059041057,0.06062887,-0.14223835,0.00060508953,-0.07779832,-1.1680158,0.14602603,-0.17732103,-0.16686718,-0.43466535,-0.19421679,-0.03477447,0.08961223,0.058467858,-0.032209937,-0.2048397,0.053480364,0.0753961,-0.06432423,-0.014982364,-0.16280809,-0.051324096,-0.034162305,-0.039280668,-0.124185115,-0.14251223,-0.055119533,0.050392807,0.3231181,-0.054486334,-1.0586946,0.56378394,0.9890772,-0.05716399,-0.14192432,0.00037367782,0.34103918,-4.22762
-0.014525486,-0.21258767,-0.050082654,-0.42717332,-0.047899943,0.029787749,-0.0052407747,-0.111410856,-0.13451448,-0.414897,-0.09118447,-0.27538306,-0.25125682,0.21803106,-0.13665701,-0.5728423,-1.1457185,0.04971073,0.00180603,-0.032635275,-0.07778777,0.033296674,-0.052970804,0.11730229,0.07342957,-0.053958755,0.00060508953,-0.043107145,-0.7099938,0.21829867,-0.02669882,-0.13476594,0.2041935,-0.25680748,-0.05100519,0.075136475,0.009447433,-0.03037853,-0.13167909,0.051076904,0.017156009,-0.014451077,-0.046604555,0.08056475,-0.023375526,0.060392857,0.007917,-0.14923604,-0.05841531,0.06904995,0.019407492,-0.10501593,0.024567837,-0.68789774,-0.37726283,-0.12984079,0.06682386,-0.060374763,-0.029055899,-0.97877306,-6.7254643
-0.006992355,-0.32963938,-0.0018494288,0.16422506,-0.13474825,0.039750166,-0.02680275,-0.036088273,-0.10453731,0.2728615,-1.1695598,-0.45400155,0.17052224,0.068431556,-0.17422368,-0.76055926,0.6923716,0.13981058,-0.041826755,0.057557065,0.016196052,0.17368138,0.091856875,-0.036449403,0.09869551,0.007562599,0.001021414,-0.003637176,0.33898968,-0.15872711,0.0026477044,0.114208065,0.4001494,0.16531827,0.09710063,0.10301539,0.085115515,-0.00021793041,0.07734366,-0.027357826,0.07806317,0.012550076,-0.10294654,0.024025239,-0.19880739,0.030101007,-0.014625598,-0.13144222,0.045016155,0.049233295,0.00889386,-0.06279489,0.02026578,-0.270773,0.25830865,-0.09811244,0.070223644,-0.098287985,0.00701485,-1.2249428,-1.6878237
-0.03585418,-0.24056672,-0.09066014,-0.38614044,-0.08544285,0.06025455,-0.044009335,-0.10169579,-0.09897287,-0.49442694,-0.02454999,-0.26096666,-0.42600942,0.22440653,-0.1649431,-0.044114083,-1.7206444,0.09335299,0.029187322,0.07674932,-0.018643444,0.4500646,-0.05929727,-0.0032960214,-0.22378537,0.107715964,0.001021414,0.059662253,0.23003896,0.01588789,0.103717975,-0.00548961,-0.4540235,-0.33240992,0.11542209,-0.1438854,-0.18735793,0.00811031,0.068645105,-0.05884975,-0.27940854,0.0058908947,-0.06327227,-0.15249066,0.053002603,0.017025284,-0.0890851,-0.15395662,0.0031120628,-0.030917574,0.020901818,-0.16421065,-0.029623307,-0.65396696,0.4278529,-0.058662064,0.109537825,-0.085319,-0.024933431,-0.34599054,-5.556311
0.06067888,-0.091379955,-0.05550584,0.21863459,0.11166486,-0.03699763,0.0057619885,-0.015594756,-0.027417269,0.2880514,-0.8781352,-0.021749249,0.22738323,-0.40266848,-0.08990516,0.24404213,0.8180499,-0.29104072,-0.023571635,-0.17778094,0.045534983,-0.09829514,-0.14196844,-0.029319465,-0.3171214,-0.1923916,0.003930341,-0.07016771,0.22153421,-0.058841646,-0.04251211,-0.003501514,-0.3778301,-0.26390284,0.04469601,-0.11943542,-0.36837968,0.014845191,0.0018311003,-0.053435124,-0.6468795,0.008352669,-0.039339818,-0.17639993,-0.07439199,-0.00609049,-0.031053882,0.22152086,0.023733668,-0.09098353,0.020854339,0.21861506,-0.023677085,0.24465922,-0.6329206,-0.47944397,-0.13586645,0.333822,-0.098462015,0.34223092,-2.9639306
-0.058652196,-0.27654594,-0.010071419,-0.5632764,-0.4113639,-0.0008781636,-0.44239295,-0.11702348,-0.10999142,-0.53092176,0.04723813,0.056359548,0.11287641,-0.42083448,-0.07178297,0.46799773,0.59423697,-0.15294828,0.035652805,-0.17381361,-0.098966576,-0.4397055,0.12519372,-0.057491448,0.06560079,-0.14582783,0.00060508953,-0.09650168,-1.3777946,0.14397907,-0.20609586,-0.175604,-0.44430894,-0.19809783,-0.083424285,0.10166371,0.090612315,-0.13850105,-0.45824525,0.027222224,0.09910415,-0.06326655,0.0050143646,-0.19536878,-0.06210164,0.10776229,-0.035881076,-0.1074778,-0.044368833,0.0485504,-0.056100495,-0.13339652,-0.030998759,0.3555842,0.45440915,-0.29651642,-0.0747837,-0.1534658,-0.007983623,0.32148314,-5.261626
0.03051892,0.3095021,-0.05506585,0.16866402,0.09770615,-0.0047913073,0.19378132,-0.016964663,0.17931686,-0.32351062,-0.67696154,-0.21548276,-0.5435342,0.26179644,0.112815455,0.12480777,-2.2878015,0.10350869,-0.033460118,0.06030787,-0.09652654,0.06836988,0.14374831,-0.014165141,0.08867771,-0.0002975464,0.0012740669,0.04151494,-0.52181536,0.039975338,-0.0116166705,-0.004415229,0.26247144,-0.055507418,-0.0844164,0.07839456,0.09401382,0.0015512942,-0.02545609,0.036307886,0.044079795,0.008933644,0.024047062,-0.090302534,0.0663082,0.014177936,-0.060477044,-0.14598311,0.054019712,0.0117685385,0.005373825,-0.1043247,-0.021395339,0.06728646,-0.06913689,-0.22603688,-0.022926698,-0.07391141,-0.016892314,0.12910295,-2.8790529
-0.03755782,-0.24849142,-0.0538197,-0.35399356,-0.15572198,0.12907279,0.04213237,0.03061481,-0.09702635,0.751584,0.1284547,-0.22693092,-0.43013877,0.27061948,-0.18646216,0.037064906,-2.1687891,0.023327924,0.023636796,-0.27541018,-0.14934777,-0.23933502,0.096468836,-0.003570512,0.08729674,0.1554509,-0.009095056,0.012849567,0.34456286,0.00056474283,0.14333192,-0.1101466,-0.5285276,-0.3698161,-0.055633157,0.08412947,-0.035743497,0.0006782678,0.044737272,0.08998047,0.08040288,-0.019002073,0.011341121,-0.16139002,-0.06276206,0.07277438,0.00859279,0.24169374,0.09586492,0.016527934,0.0033774804,-0.092444785,-0.024195261,0.14992733,-0.3735235,-0.21671818,-0.06758813,0.38772976,-0.078055,0.1622127,-3.1042325
-0.035848893,-0.22684646,-0.040466726,-0.5719467,-0.004596865,-0.061550148,-0.1592937,-0.005837787,0.05387234,0.21126485,0.2180538,0.09555181,0.1225159,0.27658054,0.0121732745,-0.669561,0.5576012,0.1551591,0.094463065,-0.059912443,0.16961513,0.3351323,-0.19776127,0.14448366,0.083688065,0.0047636926,0.00060508953,0.079180926,-1.1432186,0.19814636,-0.09054148,0.017260332,0.38066247,0.317427,-0.03133599,0.10832416,0.061075374,-0.070807084,0.11744252,0.047412165,0.078663334,-0.033828706,0.063186,0.042390537,-0.018467067,-0.21312854,-0.04799463,-0.09084675,0.025097452,0.06970403,-0.07775573,-0.09761879,-0.061914947,-1.6848577,-0.32545885,-0.16300619,-0.11613972,-0.10833,-0.014015054,0.22840317,-2.0529883
-0.044848453,-0.27040806,-0.04867047,-0.5692765,-0.06086903,0.06415085,-0.3004206,-0.077730946,0.012545951,-0.6280871,-0.065429494,-0.18808778,-0.37607318,0.29080907,-0.118280254,0.11879843,-1.4097387,0.094895095,0.035004962,-0.0467412,-0.071581736,-0.30340672,0.15348075,0.06638263,0.10126264,-0.06329264,0.00060508953,-0.121943936,-0.9756747,0.2142783,-0.16417393,-0.17962982,-0.39282748,0.21227525,-0.055123474,0.097724825,0.05845809,-0.057335008,-0.19536264,0.09779391,0.07591984,-0.017836656,-0.0138300015,-0.11291012,0.031747185,-0.014708171,-0.058793083,-0.12419262,0.04165323,-0.0020388337,-0.022983197,-0.09943382,-0.028027052,0.02718358,-0.122109145,-0.2953422,-0.009310458,-0.106182046,-0.031086538,0.072053,-5.9767747
0.043301016,0.45206952,-0.042240422,0.22731009,0.21413717,-0.05270651,0.020202091,0.038387712,0.0007768683,0.282104,0.06592885,-0.23433788,-0.54824394,0.03827799,-0.16718167,-0.70100635,-1.9684002,0.057580404,-0.101086386,-0.0076636123,0.072907254,-0.3537113,-0.07434033,-0.055963904,-0.34236476,-0.07507696,0.00060508953,0.049088214,0.20639367,-0.071558714,-0.050910167,0.09882386,-0.6238405,-0.15052295,-0.09804958,-0.15358803,0.124664836,0.008596218,-0.11345981,-0.018081414,-0.22649531,-0.015378427,-0.011468435,-0.121891186,0.050795548,0.00012859982,-0.06139601,-0.13426857,0.024264757,0.012672763,-0.006759612,-0.14087303,-0.017937139,0.002036253,-0.13069381,-0.15828896,-0.03543563,-0.09175142,-0.017046383,0.053349048,-5.029618
-0.021433868,-0.3667407,0.01722609,0.2394218,-0.103342004,0.026860949,-0.32593825,-0.06590239,-0.038579877,-0.5307188,-0.09683691,0.10886985,-0.44279465,-0.4857682,0.12748826,-0.05408731,-1.9684912,-0.23011443,-0.030032208,0.009577881,-0.013584444,0.047807187,-0.1056177,-0.024549501,0.11728387,-0.0072651096,0.0012740669,0.044442568,-0.42077732,0.013855066,0.11559199,-0.005143117,0.16485284,0.13283357,-0.04592038,0.0846394,0.061006248,-0.001525824,-0.17836371,0.089057446,0.0770481,-0.026353657,0.0069390363,-0.13693634,-0.011427532,-0.17096604,-0.05682669,-0.13321838,-0.21283802,-0.07795423,-0.012191391,-0.11669562,-0.02790568,0.30129734,-0.5660487,0.2963732,0.08681826,-0.11745794,-0.02739251,0.43079656,-4.6563787
-0.041375753,-0.24673752,-0.05929555,-0.53517115,-0.05498193,0.044428557,-0.02372066,-0.10201815,-0.13134086,-0.42260915,-0.09262118,-0.03840492,-0.36693594,-0.28435445,-0.0660675,0.40072018,-1.3499235,-0.079306744,-0.038407825,-0.049703095,-0.072500296,0.01163253,-0.09311238,0.13243042,0.09409028,-0.03992596,0.0013852336,-0.09860769,-0.87883455,0.19981848,-0.02155831,-0.1459208,0.2737503,-0.32735783,-0.056814525,0.08096767,0.018288245,-0.03395886,-0.20275846,0.029949613,0.017411254,-0.016676076,-0.061845988,-0.15933095,-0.016146556,0.08190183,-0.057814863,0.17949761,0.038262174,0.123521775,0.024501773,-0.109356865,0.017463464,0.041184522,-0.40767226,-0.2935631,0.09216519,0.04626304,-0.036466323,-0.993001,-6.156565
-0.011743538,-0.35916847,0.03126171,0.14527479,-0.1036882,-0.095521584,-0.18337342,0.012737408,0.111948594,-0.075690314,0.29186141,-0.34027773,-0.565513,0.16129889,-0.13607617,-0.6935324,-2.149182,0.09691814,-0.019081302,0.03887033,-0.0141657,0.09649316,0.028660115,-0.04359136,0.08931094,0.02632606,0.001021414,0.04473031,0.25441334,-0.040637016,-0.02632679,0.108761154,0.22349913,-0.09005885,-0.06216652,0.0860014,0.04332886,0.00067819003,0.08317427,0.048976354,0.12642112,0.006153371,-0.024070349,0.09697558,-0.0881537,0.062418927,0.0144348815,-0.16305904,0.03779326,0.07619644,-0.0014822413,-0.04310759,0.07039049,-0.19200455,-0.17322956,-0.14361903,0.047761712,-0.09081893,-0.07852347,0.1259048,-3.3178666
-0.0080058165,-0.15691523,-0.03857599,0.23065276,-0.10089936,0.075664096,0.14227042,-0.053178966,-0.08089672,0.563849,0.20326833,-0.017100528,-0.39786413,0.10410115,0.18728696,-0.63326615,-0.22319649,0.09726985,-0.07445865,-0.02867125,0.08427669,-0.40558404,-0.05837768,-0.0229219,-0.28502172,-0.044247143,0.00070763525,0.062239494,0.20449902,-0.11046127,-0.02398508,0.09240871,-0.6479076,-0.23624665,-0.12548894,-0.12485404,0.0904013,0.0022056242,-0.08036435,-0.03631281,-0.30854157,-0.010104947,-0.00762648,0.11596676,0.12704657,0.085321814,-0.061440617,-0.14429243,-0.086168475,-0.023458777,-0.015643878,-0.10186289,0.0709946,-0.09739007,-0.54528004,-0.17564884,0.08400366,-0.086617306,-0.051329732,-1.6909126,-4.7966866
-0.03879318,-0.25772622,-0.04794503,-0.7474707,-0.08484901,-0.09471094,-0.100334086,0.032423258,-0.016041078,-0.42461726,0.26917267,0.11280945,0.21772994,-0.59127015,0.09080469,0.056044757,0.85587686,-0.2764561,0.013657337,-0.061597943,0.11380563,0.30017567,-0.21792941,0.079507984,0.07329805,0.043436293,0.00070763525,0.07174181,-1.2035805,0.11278049,-0.05413989,-0.027652618,0.25211737,0.28856072,-0.028242372,0.098541476,0.06879496,-0.02588225,0.12269889,0.12554203,0.077821985,-0.031231461,0.003013556,0.15153275,0.049912043,-0.18713443,-0.05599356,-0.16583559,0.011851195,0.07039103,-0.08233201,-0.12205639,-0.06446024,-1.7971855,-0.00797686,0.28302664,-0.123266205,-0.14840561,-0.028805345,0.3131035,-2.7530413
0.080852345,-0.24668366,-0.056558657,-0.3336411,-0.033347283,-0.0620573,0.025401367,-0.012600664,-0.022998638,0.4504731,0.07885809,0.0025296696,0.27362198,0.24688384,-0.16058987,-0.7607117,0.83468676,0.0687031,0.00749536,0.0705032,-0.0020064702,-0.21286792,0.08112231,0.017887115,0.05327388,0.13750666,0.001021414,0.023145124,0.2428233,-0.11821483,-0.019845603,0.11294131,-0.5789856,0.21291468,-0.004204789,-0.16278432,-0.17492697,-0.047292627,-0.19178002,-0.024932437,-0.27895635,-0.004669217,-0.002809939,0.0812694,-0.06986244,-0.20139848,-0.06722314,-0.11516082,0.04481811,0.084226936,0.0049843327,-0.1487862,0.042750932,-1.2033486,-0.08191152,-0.042036623,-0.047273844,-0.121774696,-0.0143487975,0.19054154,-2.155355
-0.035116427,-0.46941668,0.100538656,0.22367266,-0.14121014,0.049786642,-0.25806823,-0.10090044,-0.06396,-0.63141286,-0.056844614,-0.32446092,-0.1601926,0.27734923,-0.14426121,-0.02848433,0.11495775,0.06077025,-0.06000281,-0.069084436,0.037766747,-0.08562538,-0.118272245,-0.006952245,-0.25701028,-0.13320847,0.003930341,-0.01708423,0.21439312,-0.0759187,0.11791176,0.090289555,-0.30968508,-0.24922633,0.11111261,-0.14084165,-0.02529403,0.009029516,0.005232091,-0.0408206,-0.30258152,0.0036308635,-0.034556884,0.16105701,-0.0056029446,0.033026926,-0.051587276,0.34784275,-0.1767865,-0.04691126,-0.012059102,-0.10002491,0.053213812,-0.08872591,-0.44654027,0.000637779,0.081931725,-0.08839727,-0.16595125,-2.0233605,-5.4483585
-0.058652196,-0.27654594,-0.010071419,-0.6263249,-0.4113639,-0.0008781636,-0.44239295,-0.120515466,-0.10999142,-0.53092176,0.04723813,0.048938,0.11287641,-0.4203673,-0.07178297,0.46799773,0.5888212,-0.15294828,0.035652805,-0.17381361,-0.08284805,-0.4397055,0.12519372,-0.057491448,0.06560079,-0.14582783,0.00060508953,-0.09603451,-1.3777946,0.14397907,-0.20609586,-0.175604,-0.44430894,-0.19809783,-0.083424285,0.10166371,0.085126825,-0.13850105,-0.4577781,0.027222224,0.09910415,-0.06326655,0.0050143646,-0.19536878,-0.06210164,0.10776229,-0.035881076,-0.1074778,-0.044368833,0.0485504,-0.056100495,-0.13339652,-0.03903015,0.3555842,0.45440915,-0.29651642,-0.0747837,-0.1534658,-0.007983623,0.32148314,-5.3370004
-0.057303067,-0.3217536,-0.065756604,-0.5993472,-0.100248985,0.070323326,-0.0412613,-0.12013778,-0.119578466,-0.53128797,-0.06982793,-0.042131294,-0.5026912,-0.26812816,-0.073117584,0.41677213,-1.9898903,-0.14999282,0.038271178,-0.009119745,0.017302185,-0.29628232,0.01709543,0.01352114,0.107984535,-0.025600538,-0.0014002146,-0.1791909,-1.0843543,0.17775638,-0.15516983,-0.17040186,-0.43902564,0.25162092,-0.059475545,0.10815473,-0.01627374,-0.0016784987,0.017938392,0.029949613,0.1300945,-0.0006310204,0.043554015,-0.16250092,0.031621873,-0.0045808647,-0.059781246,-0.15521759,0.04323794,-0.0036112852,-0.030890867,-0.098988116,-0.045922812,0.0242648,-0.12192191,-0.26209614,-0.0015457701,-0.13654,-0.03824469,0.059647776,-7.01379
-0.057303067,-0.3217536,-0.065756604,-0.5993472,-0.100248985,0.070323326,-0.0412613,-0.12013778,-0.119578466,-0.53128797,-0.06982793,-0.042131294,-0.5026912,-0.26812816,-0.073117584,0.41677213,-1.9898903,-0.14999282,0.038271178,-0.009119745,0.017302185,-0.29628232,0.01709543,0.01352114,0.107984535,-0.025600538,-0.0014002146,-0.1791909,-1.0843543,0.17775638,-0.15516983,-0.17040186,-0.43902564,0.25162092,-0.059475545,0.10815473,-0.01627374,-0.0016784987,0.017938392,0.029949613,0.1300945,-0.0006310204,0.043554015,-0.16250092,0.031621873,-0.0045808647,-0.059781246,-0.15521759,0.04323794,-0.0036112852,-0.030890867,-0.098988116,-0.045922812,0.0242648,-0.12192191,-0.26209614,-0.0015457701,-0.13654,-0.03824469,0.059647776,-7.01379
-0.057303067,-0.3217536,-0.065756604,-0.5993472,-0.100248985,0.070323326,-0.0412613,-0.12013778,-0.119578466,-0.53128797,-0.06982793,-0.042131294,-0.5026912,-0.26812816,-0.073117584,0.41677213,-1.9898903,-0.14999282,0.038271178,-0.009119745,0.017302185,-0.29628232,0.01709543,0.01352114,0.107984535,-0.025600538,-0.0014002146,-0.1791909,-1.0843543,0.17775638,-0.15516983,-0.17040186,-0.43902564,0.25162092,-0.059475545,0.10815473,-0.01627374,-0.0016784987,0.017938392,0.029949613,0.1300945,-0.0006310204,0.043554015,-0.16250092,0.031621873,-0.0045808647,-0.059781246,-0.15521759,0.04323794,-0.0036112852,-0.030890867,-0.098988116,-0.045922812,0.0242648,-0.12192191,-0.26209614,-0.0015457701,-0.13654,-0.03824469,0.059647776,-7.01379
-0.057303067,-0.3217536,-0.065756604,-0.5993472,-0.100248985,0.070323326,-0.0412613,-0.12013778,-0.119578466,-0.53128797,-0.06982793,-0.042131294,-0.5026912,-0.26812816,-0.073117584,0.41677213,-1.9898903,-0.14999282,0.038271178,-0.009119745,0.017302185,-0.29628232,0.01709543,0.01352114,0.107984535,-0.025600538,-0.0014002146,-0.1791909,-1.0843543,0.17775638,-0.15516983,-0.17040186,-0.43902564,0.25162092,-0.059475545,0.10815473,-0.01627374,-0.0016784987,0.017938392,0.029949613,0.1300945,-0.0006310204,0.043554015,-0.16250092,0.031621873,-0.0045808647,-0.059781246,-0.15521759,0.04323794,-0.0036112852,-0.030890867,-0.098988116,-0.045922812,0.0242648,-0.12192191,-0.26209614,-0.0015457701,-0.13654,-0.03824469,0.059647776,-7.01379
